YEAR,GEO,DGUID,Seasonal adjustment,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Primary household income,Dollars,81,millions,6,v62305963,1.1.12,512540,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: current transfers received,Dollars,81,millions,6,v62305964,1.1.13,98792,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305965,1.1.14,2308,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305966,1.1.15,17364,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305967,1.1.16,77956,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Employment insurance benefits,Dollars,81,millions,6,v62305968,1.1.17,17356,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Social security benefits,Dollars,81,millions,6,v62305969,1.1.18,19428,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Other benefits,Dollars,81,millions,6,v62305970,1.1.19,41172,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305971,1.1.20,1164,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: current transfers paid,Dollars,81,millions,6,v62305972,1.1.21,187264,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-profit institutions serving households,Dollars,81,millions,6,v62305973,1.1.22,6540,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,To corporations,Dollars,81,millions,6,v62305974,1.1.23,46156,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,To general governments,Dollars,81,millions,6,v62305975,1.1.24,133916,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Personal income tax,Dollars,81,millions,6,v62305976,1.1.25,95940,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Other current transfers,Dollars,81,millions,6,v62305977,1.1.26,37976,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Of which: contributions to social insurance plans,Dollars,81,millions,6,v62305978,1.1.27,32924,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-residents,Dollars,81,millions,6,v62305979,1.1.28,652,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household disposable income,Dollars,81,millions,6,v62305980,1.1.29,424068,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Household disposable income,Dollars,81,millions,6,v62305981,1.1.30,424068,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: household final consumption expenditure,Dollars,81,millions,6,v62305982,1.1.31,397192,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: change in pension entitlements,Dollars,81,millions,6,v105775422,1.1.48,28792,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household net saving,Dollars,81,millions,6,v62305983,1.1.32,55668,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Household saving rate,Percent,239,units,0,v62305984,1.1.33,13.1,,,,1
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Household net saving,Dollars,81,millions,6,v62305985,1.1.34,55668,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: consumption of fixed capital at replacement cost,Dollars,81,millions,6,v62305986,1.1.35,22148,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net capital transfers received,Dollars,81,millions,6,v62305987,1.1.36,-1212,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305988,1.1.37,-64,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305989,1.1.38,0,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305990,1.1.39,-1148,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305991,1.1.40,0,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62305992,1.1.41,76604,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62305993,1.1.42,44452,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Fixed capital,Dollars,81,millions,6,v62305994,1.1.43,44308,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,New assets,Dollars,81,millions,6,v62305995,1.1.44,40156,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Existing assets,Dollars,81,millions,6,v62305996,1.1.45,4152,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Inventories,Dollars,81,millions,6,v62305997,1.1.46,144,,,,0
1991,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: net lending or net borrowing,Dollars,81,millions,6,v62305998,1.1.47,32152,,,,0
1991,Canada,2016A000011124,Unadjusted,Compensation of employees,Dollars,81,millions,6,v62305999,1.2.1,96133,,,,0
1991,Canada,2016A000011124,Unadjusted,Paid to residents by resident entities,Dollars,81,millions,6,v62306000,1.2.2,96006,,,,0
1991,Canada,2016A000011124,Unadjusted,Paid to residents by non-resident entities,Dollars,81,millions,6,v62306001,1.2.3,127,,,,0
1991,Canada,2016A000011124,Unadjusted,Plus: net mixed income,Dollars,81,millions,6,v62306002,1.2.4,18501,,,,0
1991,Canada,2016A000011124,Unadjusted,Non-farm,Dollars,81,millions,6,v62306003,1.2.5,7410,,,,0
1991,Canada,2016A000011124,Unadjusted,Farm,Dollars,81,millions,6,v62306004,1.2.6,1835,,,,0
1991,Canada,2016A000011124,Unadjusted,Rental income of households,Dollars,81,millions,6,v62306005,1.2.7,9256,,,,0
1991,Canada,2016A000011124,Unadjusted,Plus: net property income,Dollars,81,millions,6,v62306006,1.2.8,14223,,,,0
1991,Canada,2016A000011124,Unadjusted,Property income received,Dollars,81,millions,6,v62306007,1.2.9,25169,,,,0
1991,Canada,2016A000011124,Unadjusted,Less: property income paid,Dollars,81,millions,6,v62306008,1.2.10,10946,,,,0
1991,Canada,2016A000011124,Unadjusted,Equals: primary household income,Dollars,81,millions,6,v62306009,1.2.11,128857,,,,0
1991,Canada,2016A000011124,Unadjusted,Primary household income,Dollars,81,millions,6,v62306010,1.2.12,128857,,,,0
1991,Canada,2016A000011124,Unadjusted,Plus: current transfers received,Dollars,81,millions,6,v62306011,1.2.13,24803,,,,0
1991,Canada,2016A000011124,Unadjusted,From non-profit institutions serving households,Dollars,81,millions,6,v62306012,1.2.14,575,,,,0
1991,Canada,2016A000011124,Unadjusted,From corporations,Dollars,81,millions,6,v62306013,1.2.15,4334,,,,0
1991,Canada,2016A000011124,Unadjusted,From general governments,Dollars,81,millions,6,v62306014,1.2.16,19603,,,,0
1991,Canada,2016A000011124,Unadjusted,Employment insurance benefits,Dollars,81,millions,6,v62306015,1.2.17,3860,,,,0
1991,Canada,2016A000011124,Unadjusted,Social security benefits,Dollars,81,millions,6,v62306016,1.2.18,4808,,,,0
1991,Canada,2016A000011124,Unadjusted,Other benefits,Dollars,81,millions,6,v62306017,1.2.19,10935,,,,0
1991,Canada,2016A000011124,Unadjusted,From non-residents,Dollars,81,millions,6,v62306018,1.2.20,291,,,,0
1991,Canada,2016A000011124,Unadjusted,Less: current transfers paid,Dollars,81,millions,6,v62306019,1.2.21,47999,,,,0
1991,Canada,2016A000011124,Unadjusted,To non-profit institutions serving households,Dollars,81,millions,6,v62306020,1.2.22,1634,,,,0
1991,Canada,2016A000011124,Unadjusted,To corporations,Dollars,81,millions,6,v62306021,1.2.23,12261,,,,0
1991,Canada,2016A000011124,Unadjusted,To general governments,Dollars,81,millions,6,v62306022,1.2.24,33941,,,,0
1991,Canada,2016A000011124,Unadjusted,Personal income tax,Dollars,81,millions,6,v62306023,1.2.25,25490,,,,0
1991,Canada,2016A000011124,Unadjusted,Other current transfers,Dollars,81,millions,6,v62306024,1.2.26,8451,,,,0
1991,Canada,2016A000011124,Unadjusted,Of which: contributions to social insurance plans,Dollars,81,millions,6,v62306025,1.2.27,7211,,,,0
1991,Canada,2016A000011124,Unadjusted,To non-residents,Dollars,81,millions,6,v62306026,1.2.28,163,,,,0
1991,Canada,2016A000011124,Unadjusted,Equals: household disposable income,Dollars,81,millions,6,v62306027,1.2.29,105661,,,,0
1991,Canada,2016A000011124,Unadjusted,Household disposable income,Dollars,81,millions,6,v62306028,1.2.30,105661,,,,0
1991,Canada,2016A000011124,Unadjusted,Less: household final consumption expenditure,Dollars,81,millions,6,v62306029,1.2.31,102546,,,,0
1991,Canada,2016A000011124,Unadjusted,Plus: change in pension entitlements,Dollars,81,millions,6,v105775423,1.2.48,7927,,,,0
1991,Canada,2016A000011124,Unadjusted,Equals: household net saving,Dollars,81,millions,6,v62306030,1.2.32,11042,,,,0
1991,Canada,2016A000011124,Unadjusted,Household saving rate,Percent,239,units,0,v62306031,1.2.33,10.5,,,,1
1991,Canada,2016A000011124,Unadjusted,Household net saving,Dollars,81,millions,6,v62306032,1.2.34,11042,,,,0
1991,Canada,2016A000011124,Unadjusted,Plus: consumption of fixed capital at replacement cost,Dollars,81,millions,6,v62306033,1.2.35,5578,,,,0
1991,Canada,2016A000011124,Unadjusted,Plus: net capital transfers received,Dollars,81,millions,6,v62306034,1.2.36,-304,,,,0
1991,Canada,2016A000011124,Unadjusted,From non-profit institutions serving households,Dollars,81,millions,6,v62306035,1.2.37,-15,,,,0
1991,Canada,2016A000011124,Unadjusted,From corporations,Dollars,81,millions,6,v62306036,1.2.38,0,,,,0
1991,Canada,2016A000011124,Unadjusted,From general governments,Dollars,81,millions,6,v62306037,1.2.39,-289,,,,0
1991,Canada,2016A000011124,Unadjusted,From non-residents,Dollars,81,millions,6,v62306038,1.2.40,0,,,,0
1991,Canada,2016A000011124,Unadjusted,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62306039,1.2.41,16316,,,,0
1991,Canada,2016A000011124,Unadjusted,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62306040,1.2.42,11358,,,,0
1991,Canada,2016A000011124,Unadjusted,Fixed capital,Dollars,81,millions,6,v62306041,1.2.43,11599,,,,0
1991,Canada,2016A000011124,Unadjusted,New assets,Dollars,81,millions,6,v62306042,1.2.44,10150,,,,0
1991,Canada,2016A000011124,Unadjusted,Existing assets,Dollars,81,millions,6,v62306043,1.2.45,1449,,,,0
1991,Canada,2016A000011124,Unadjusted,Inventories,Dollars,81,millions,6,v62306044,1.2.46,-241,,,,0
1991,Canada,2016A000011124,Unadjusted,Equals: net lending or net borrowing,Dollars,81,millions,6,v62306045,1.2.47,4958,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Compensation of employees,Dollars,81,millions,6,v62305952,1.1.1,385772,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Paid to residents by resident entities,Dollars,81,millions,6,v62305953,1.1.2,385304,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Paid to residents by non-resident entities,Dollars,81,millions,6,v62305954,1.1.3,468,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net mixed income,Dollars,81,millions,6,v62305955,1.1.4,73356,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Non-farm,Dollars,81,millions,6,v62305956,1.1.5,30028,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Farm,Dollars,81,millions,6,v62305957,1.1.6,4648,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Rental income of households,Dollars,81,millions,6,v62305958,1.1.7,38680,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net property income,Dollars,81,millions,6,v62305959,1.1.8,57080,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Property income received,Dollars,81,millions,6,v62305960,1.1.9,98544,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: property income paid,Dollars,81,millions,6,v62305961,1.1.10,41464,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: primary household income,Dollars,81,millions,6,v62305962,1.1.11,516208,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Primary household income,Dollars,81,millions,6,v62305963,1.1.12,516208,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: current transfers received,Dollars,81,millions,6,v62305964,1.1.13,100932,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305965,1.1.14,1596,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305966,1.1.15,17476,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305967,1.1.16,80532,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Employment insurance benefits,Dollars,81,millions,6,v62305968,1.1.17,18252,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Social security benefits,Dollars,81,millions,6,v62305969,1.1.18,20216,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Other benefits,Dollars,81,millions,6,v62305970,1.1.19,42064,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305971,1.1.20,1328,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: current transfers paid,Dollars,81,millions,6,v62305972,1.1.21,197212,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-profit institutions serving households,Dollars,81,millions,6,v62305973,1.1.22,6560,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,To corporations,Dollars,81,millions,6,v62305974,1.1.23,47508,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,To general governments,Dollars,81,millions,6,v62305975,1.1.24,142420,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Personal income tax,Dollars,81,millions,6,v62305976,1.1.25,104664,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Other current transfers,Dollars,81,millions,6,v62305977,1.1.26,37756,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Of which: contributions to social insurance plans,Dollars,81,millions,6,v62305978,1.1.27,33812,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-residents,Dollars,81,millions,6,v62305979,1.1.28,724,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household disposable income,Dollars,81,millions,6,v62305980,1.1.29,419928,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Household disposable income,Dollars,81,millions,6,v62305981,1.1.30,419928,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: household final consumption expenditure,Dollars,81,millions,6,v62305982,1.1.31,399628,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: change in pension entitlements,Dollars,81,millions,6,v105775422,1.1.48,30032,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household net saving,Dollars,81,millions,6,v62305983,1.1.32,50332,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Household saving rate,Percent,239,units,0,v62305984,1.1.33,12,,,,1
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Household net saving,Dollars,81,millions,6,v62305985,1.1.34,50332,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: consumption of fixed capital at replacement cost,Dollars,81,millions,6,v62305986,1.1.35,22276,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net capital transfers received,Dollars,81,millions,6,v62305987,1.1.36,-1292,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305988,1.1.37,-56,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305989,1.1.38,0,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305990,1.1.39,-1236,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305991,1.1.40,0,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62305992,1.1.41,71316,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62305993,1.1.42,47056,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Fixed capital,Dollars,81,millions,6,v62305994,1.1.43,47712,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,New assets,Dollars,81,millions,6,v62305995,1.1.44,42212,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Existing assets,Dollars,81,millions,6,v62305996,1.1.45,5500,,,,0
1992,Canada,2016A000011124,Seasonally adjusted at annual rates,Inventories,Dollars,81,millions,6,v62305997,1.1.46,-656,,,,0
